Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCK53,311.94855922422124,OUT019
FDG45,3841.8529878219456,OUT049
DRH15,708.603774276065,OUT035
FDO21,465.11500240531996,OUT019
FDD14,4099.14814275295,OUT027
FDC09,1226.1446730193325,OUT046
FDH45,749.9287807497074,OUT027
FDV32,1186.0979057421735,OUT046
FDG12,2478.7199924626534,OUT035
FDS32,1787.4986928514004,OUT013
NCL55,4098.250692885591,OUT018
DRE01,2616.5346662011893,OUT035
DRE15,1180.0401512416117,OUT049
NCL42,4101.89073654599,OUT045
FDP31,1296.5791224233963,OUT013
FDN33,1787.4986928514004,OUT018
FDZ59,2595.145983868021,OUT046
FDE45,543.9546557736145,OUT010
FDJ07,1787.4986928514004,OUT013
FDQ45,2610.1402280959796,OUT018
FDM33,5860.675672854878,OUT027
FDO15,200.50033187130117,OUT010
FDM46,1787.4986928514004,OUT013
FDR03,3773.7557953091787,OUT045
FDY49,2596.6070331633364,OUT018
FDQ60,1182.976778547893,OUT045
FDW10,3410.8022623211327,OUT049
FDO51,708.6929608883021,OUT049
FDJ40,2475.7385951930037,OUT018
FDS20,2607.6577564109643,OUT018
FDU45,1787.4986928514004,OUT013
FDV02,2599.5884304329857,OUT035
FDN09,2616.5346662011893,OUT046
NCM55,4099.14814275295,OUT027
FDN23,2570.136032524893,OUT018
FDY31,347.7181475009861,OUT010
FDW03,311.651636633575,OUT010
FDD14,2613.1216253656294,OUT046
FDV23,1787.4986928514004,OUT017
DRI03,2608.316137066463,OUT045
FDN13,1206.1580055880686,OUT035
FDF45,1103.8217185600333,OUT027
FDU46,1787.4986928514004,OUT035
FDB57,3928.933678308925,OUT049
FDV12,2478.7199924626534,OUT049
FDQ58,1791.3193135451702,OUT013
NCA18,1177.3801027820534,OUT017
FDH52,1004.0574234363447,OUT049
FDM24,2579.288441393898,OUT018
NCP43,4099.14814275295,OUT027
NCO18,543.9546557736145,OUT019
FDM32,1177.3801027820534,OUT017
NCL07,688.1744493541366,OUT017
FDK03,4113.625235038373,OUT013
FDP59,1787.4986928514004,OUT017
FDQ24,4083.4117333097984,OUT049
FDQ16,2475.7385951930037,OUT018
FDU44,2586.2860083776545,OUT013
FDH28,123.18191803628314,OUT010
FDV28,123.18191803628314,OUT019
FDM22,920.1780412687834,OUT045
FDR56,3549.4407569583336,OUT046
FDV39,2613.1216253656294,OUT049
FDU37,309.97488365491773,OUT019
FDQ11,467.23491188352205,OUT010
FDX02,4007.4019632748455,OUT045
NCS42,1787.4986928514004,OUT018
FDY57,2746.7626429319143,OUT027
FDB21,3998.634563650821,OUT049
FDE28,2616.5346662011893,OUT017
FDQ55,2478.7199924626534,OUT017
FDA48,3899.736471809027,OUT049
FDZ19,3400.0590446668375,OUT045
NCC43,2616.5346662011893,OUT045
NCV18,2478.7199924626534,OUT046
NCA42,2583.3046111080052,OUT018
FDY45,4233.4295014842755,OUT046
NCC30,1791.3193135451702,OUT045
FDM57,1339.5455713121444,OUT013
FDL09,422.13410517581303,OUT010
FDB09,1371.864468173071,OUT027
FDT44,1787.4986928514004,OUT035
NCT06,2746.7626429319143,OUT027
FDX26,2613.1216253656294,OUT049
FDK32,3198.6962368185054,OUT013
DRA12,1787.4986928514004,OUT046
FDO46,543.9546557736145,OUT010
FDE52,3177.9763624227235,OUT013
NCH42,4041.3701125991993,OUT045
FDV08,693.5854415983589,OUT035
FDB47,2610.1402280959796,OUT018
FDC28,275.8746810033226,OUT010
FDD22,3303.34387728574,OUT046
FDS07,2746.7626429319143,OUT027
DRI13,3909.724284331981,OUT045
FDG32,3856.579602505531,OUT018
FDU14,4191.3124168661,OUT017
FDD28,128.1401073809498,OUT019
NCP41,1215.3486124390683,OUT017
FDS08,2608.316137066463,OUT049
FDX47,2586.2860083776545,OUT045
FDC53,212.92244574865734,OUT019
FDQ19,4134.381101965706,OUT035
FDL14,1791.3193135451702,OUT045
FDM33,543.9546557736145,OUT019
FDA51,2478.7199924626534,OUT045
FDZ27,773.5139690720882,OUT018
FDT04,694.432140504118,OUT046
DRC13,1787.4986928514004,OUT049
FDR16,5860.675672854878,OUT027
FDQ03,2746.7626429319143,OUT027
FDE38,3325.196533103344,OUT035
DRH23,1031.7753541949626,OUT027
FDT11,467.23491188352205,OUT019
FDD09,3429.340902388907,OUT035
FDR40,1787.4986928514004,OUT045
FDX07,3445.6655535967625,OUT017
FDR07,1221.3327672121693,OUT035
FDA51,2478.7199924626534,OUT017
FDT59,543.9546557736145,OUT019
FDF20,3542.4444658682387,OUT017
FDR13,1219.465240850877,OUT045
FDY26,3862.432935645562,OUT049
FDW04,2492.4185604811582,OUT017
FDK52,4032.6202364650803,OUT017
FDN60,2586.2860083776545,OUT049
FDM09,426.7989678677895,OUT019
FDP46,1787.4986928514004,OUT049
FDB50,245.1551445746241,OUT019
NCQ29,1791.3193135451702,OUT049
FDP16,5860.675672854878,OUT027
FDX33,2583.3046111080052,OUT018
FDP07,467.23491188352205,OUT010
FDN22,4133.5717873167105,OUT046
FDF39,4188.7310683572005,OUT049
FDS21,1023.2493738418711,OUT017
NCM42,1787.4986928514004,OUT013
FDK50,543.9546557736145,OUT019
DRF13,4099.14814275295,OUT027
FDH35,2592.164586598372,OUT018
FDP60,1787.4986928514004,OUT018
DRJ49,2746.7626429319143,OUT027
NCT42,339.3603410365415,OUT019
FDE38,3322.7881707830225,OUT049
FDI04,3560.2113108472167,OUT049
NCH54,1791.3193135451702,OUT045
FDT56,952.5652457456885,OUT049
DRD15,2613.5532689315396,OUT018
FDV58,2613.1216253656294,OUT013
FDP21,3515.4276524113693,OUT049
FDH05,3974.07204404252,OUT013
FDR10,2746.7626429319143,OUT027
NCP06,1791.3193135451702,OUT045
FDF33,1787.4986928514004,OUT049
DRK37,3445.4543368028408,OUT013
DRH49,1173.2213751072666,OUT045
FDT58,1791.3193135451702,OUT013
FDD41,1787.4986928514004,OUT018
FDP40,1787.4986928514004,OUT018
FDM51,2746.7626429319143,OUT027
FDO45,206.91161368478305,OUT010
FDW33,260.9588080374326,OUT010
FDY24,923.2998679715093,OUT045
FDB10,465.11500240531996,OUT010
FDM40,1787.4986928514004,OUT035
NCI06,3467.280021809482,OUT017
FDW12,318.75716080976764,OUT019
FDX48,2746.7626429319143,OUT027
NCW05,5860.675672854878,OUT027
FDX27,1177.3801027820534,OUT017
DRM37,3558.539251701781,OUT045
FDA38,1791.3193135451702,OUT045
FDR36,694.432140504118,OUT046
FDZ45,2613.1216253656294,OUT046
FDG05,2586.2860083776545,OUT017
FDK28,4223.080999569691,OUT013
FDV47,1175.9231797793225,OUT045
FDN21,1791.3193135451702,OUT045
FDP20,1330.4923346573598,OUT027
FDI35,3478.106070554073,OUT045
DRY23,739.9364386607905,OUT013
FDA56,2478.7199924626534,OUT017
FDB09,1357.0247239103055,OUT013
NCO26,4099.14814275295,OUT027
FDQ49,1791.3193135451702,OUT018
FDI52,2746.7626429319143,OUT027
FDZ44,1371.864468173071,OUT027
FDZ09,2592.164586598372,OUT018
FDY03,1787.4986928514004,OUT049
NCG42,1787.4986928514004,OUT017
DRI13,5860.675672854878,OUT027
FDQ32,2492.4185604811582,OUT013
FDW16,2478.7199924626534,OUT035
FDU27,776.4079392956096,OUT046
FDR28,430.8127901148978,OUT010
FDQ49,357.22745903749035,OUT010
FDS37,1787.4986928514004,OUT046
FDW26,2613.5532689315396,OUT018
FDX12,4043.383317163299,OUT018
NCP06,1791.3193135451702,OUT013
FDW45,347.0012668409726,OUT010
NCN30,1190.3632644296038,OUT049
FDN24,883.717973655271,OUT049
NCL41,746.5376223476113,OUT027
FDR02,273.0206735883966,OUT019
FDD09,543.9546557736145,OUT010
FDS33,250.04559330597783,OUT010
FDU22,2478.7199924626534,OUT045
FDI53,1791.3193135451702,OUT013
DRH01,2608.316137066463,OUT049
FDX32,1787.4986928514004,OUT013
NCP30,691.5381702805967,OUT018
FDB60,2613.1216253656294,OUT045
FDB14,1787.4986928514004,OUT049
NCP02,945.3816403626656,OUT035
FDJ10,2502.0309727792333,OUT017
FDG34,1199.9473011277219,OUT046
NCB18,1787.4986928514004,OUT017
FDM16,1787.4986928514004,OUT049
FDW25,1178.9414887395328,OUT018
FDB35,252.9526863144004,OUT010
DRN11,2514.6112807580957,OUT013
FDF41,543.9546557736145,OUT019
FDH16,1787.4986928514004,OUT045
NCQ50,3848.0519992496106,OUT018
DRH23,941.9623538055213,OUT018
DRJ37,2584.238964489658,OUT013
DRJ24,2746.7626429319143,OUT027
FDY16,3450.5406082839345,OUT035
FDQ27,1787.4986928514004,OUT045
FDZ33,1791.3193135451702,OUT045
FDF29,2492.4185604811582,OUT045
FDA08,2588.5082173866667,OUT049
FDG31,1180.8738331565237,OUT046
FDE34,543.9546557736145,OUT019
NCR30,1321.1286619690354,OUT027
FDV33,4262.250572622379,OUT035
DRZ24,2475.7385951930037,OUT018
NCL54,3334.9931804969233,OUT035
FDR12,1791.3193135451702,OUT049
NCC54,4025.393732135754,OUT046
DRN59,818.5844141805579,OUT013
FDX50,272.7499375183256,OUT019
FDV31,2746.7626429319143,OUT027
NCA29,4099.14814275295,OUT027
FDW60,3427.080896637835,OUT049
FDX08,1791.3193135451702,OUT017
DRD49,4005.979776433258,OUT013
FDD33,4043.102405291043,OUT046
FDW35,739.2158995057865,OUT013
FDJ36,1787.4986928514004,OUT017
FDV51,2599.5884304329857,OUT035
FDW36,1205.1713737133716,OUT046
FDH35,2595.145983868021,OUT046
NCS30,2746.7626429319143,OUT027
FDN49,688.1744493541366,OUT017
FDL08,4048.504991007678,OUT018
FDI09,4061.0897740822534,OUT013
FDP19,2489.4371632115085,OUT018
FDU21,123.18191803628314,OUT010
NCP41,1219.465240850877,OUT045
FDY10,2478.7199924626534,OUT013
FDP12,688.8675510335046,OUT018
NCN26,1787.4986928514004,OUT049
FDK44,2608.316137066463,OUT013
FDC28,1787.4986928514004,OUT049
FDJ41,5860.675672854878,OUT027
NCT29,1787.4986928514004,OUT035
NCH42,543.9546557736145,OUT019
FDU60,3196.835660311057,OUT018
FDS02,3501.7976390257245,OUT045
FDC51,2478.7199924626534,OUT046
FDU03,2613.1216253656294,OUT013
FDX39,3898.9158371537987,OUT045
NCY05,123.18191803628314,OUT010
NCL06,4099.14814275295,OUT027
FDD32,1171.9173013912196,OUT035
NCN41,1219.465240850877,OUT045
NCX53,2508.8284795112563,OUT049
FDU57,361.64613542035096,OUT019
FDQ23,1787.4986928514004,OUT046
FDQ52,4117.7499019543375,OUT045
FDC14,693.5854415983589,OUT045
FDY09,1179.960633696458,OUT035
FDQ28,3301.245268222434,OUT045
FDV25,3966.942159346613,OUT046
FDJ07,1787.4986928514004,OUT035
DRB25,1787.4986928514004,OUT049
FDK52,543.9546557736145,OUT019
FDY52,1314.179007379616,OUT027
FDB28,1791.3193135451702,OUT046
FDT36,690.9148223512668,OUT035
FDV25,4007.5911795989086,OUT017
NCN07,2746.7626429319143,OUT027
FDC57,1791.3193135451702,OUT017
FDQ03,1791.3193135451702,OUT018
FDU23,2599.5884304329857,OUT017
NCX41,2613.1216253656294,OUT035
NCD06,774.2369858192211,OUT035
FDW08,1787.4986928514004,OUT045
NCU29,2573.1174297945427,OUT017
NCE06,1357.0247239103055,OUT013
FDV52,279.0707781561696,OUT010
FDB02,3412.105222526,OUT017
NCR18,694.3059807533629,OUT045
FDK16,2478.7199924626534,OUT049
NCQ29,444.6783814296417,OUT010
FDZ01,256.95068574168624,OUT019
FDW27,1791.3193135451702,OUT035
FDD17,3973.2210163732007,OUT018
FDW39,2608.316137066463,OUT013
DRH59,1170.596961008134,OUT045
FDS52,1787.4986928514004,OUT013
FDU40,4099.14814275295,OUT027
NCF54,2608.316137066463,OUT013
FDH46,1787.4986928514004,OUT045
NCP14,2478.7199924626534,OUT049
FDH50,3515.548534794839,OUT049
DRF15,251.54191428850035,OUT010
FDV27,1367.8270142559359,OUT027
NCJ06,1787.4986928514004,OUT049
FDN02,3667.7043016305065,OUT018
FDQ51,774.4937568582574,OUT049
FDQ07,3939.4972137634013,OUT017
FDS45,1787.4986928514004,OUT049
NCJ06,1787.4986928514004,OUT045
FDD36,1787.4986928514004,OUT035
FDY25,3444.1316515162644,OUT045
FDU52,1791.3193135451702,OUT046
DRK47,4017.7005445238005,OUT017
NCL30,3287.1309927951024,OUT017
FDN22,4155.903327116602,OUT035
NCF30,2746.7626429319143,OUT027
