Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDQ07,543.1537846143302,OUT019
FDC22,2735.2557584708825,OUT017
FDZ56,2678.8429502873814,OUT046
FDZ40,123.79554473501081,OUT019
FDS46,2756.104029260657,OUT027
DRD24,1992.745104748736,OUT045
FDV45,3582.484036517423,OUT017
FDL26,3228.8011869587285,OUT045
FDA56,2263.491938473836,OUT018
FDN27,1674.3260530365585,OUT046
FDM20,4129.42845417842,OUT049
FDO16,1616.2434966951853,OUT017
FDL03,2729.546358757256,OUT035
FDE58,2233.0532204826195,OUT046
FDI02,2756.104029260657,OUT027
NCC55,123.79554473501081,OUT019
FDR03,3580.461645560988,OUT018
FDB14,1617.4309271199706,OUT017
FDR45,4145.113759815989,OUT013
NCN07,1979.1752254918072,OUT017
FDM51,260.02645378454594,OUT019
FDT52,5882.681538405948,OUT027
FDL26,3227.5282607405597,OUT046
NCZ42,4131.254023792533,OUT046
DRI47,353.76500486004176,OUT019
FDW40,2388.2617119508104,OUT013
FDN34,3364.4545882211546,OUT046
FDS01,2703.729154130382,OUT035
NCG55,2231.930587668315,OUT045
FDC11,1616.2434966951853,OUT035
FDX35,3792.476295636314,OUT018
NCB06,2645.5575732410157,OUT046
FDR09,543.1537846143302,OUT019
FDC53,1256.9166204546364,OUT017
FDY45,4156.966765479306,OUT013
FDA22,543.1537846143302,OUT010
FDE02,1617.4309271199706,OUT035
FDW21,1621.8394017568426,OUT045
FDV34,1161.5391316619316,OUT046
FDS59,1631.6348232682546,OUT049
NCW17,3257.5281752631836,OUT017
NCK54,1666.2535420923316,OUT046
FDG17,543.1537846143302,OUT019
FDG35,2041.5854511160558,OUT017
FDD08,123.79554473501081,OUT010
NCO07,2745.1975356926273,OUT017
FDJ10,340.26379871827453,OUT010
FDW36,1207.578045124931,OUT017
FDW21,259.4219429440038,OUT010
FDY19,2236.8581265979046,OUT017
DRE03,881.6132707928197,OUT013
NCC55,660.687678412144,OUT049
FDH52,163.12677944176806,OUT010
FDO09,4205.736113154929,OUT017
FDU43,2747.842846016786,OUT045
FDX09,543.1537846143302,OUT010
FDH40,207.0472884218572,OUT019
FDW58,1630.7639569996722,OUT017
FDC47,3942.752439379621,OUT017
NCR41,1617.4309271199706,OUT035
DRG49,4166.83970325025,OUT035
FDC52,2756.104029260657,OUT027
FDY13,1174.9609836789675,OUT046
FDY35,784.9496267861558,OUT013
FDI35,3464.2525166143523,OUT017
NCU18,2390.2910410868135,OUT049
FDY33,3204.2925903413347,OUT018
FDC15,2756.104029260657,OUT027
FDU01,3544.7522886148204,OUT049
NCU42,3331.703554826753,OUT046
NCV29,2041.5854511160558,OUT018
NCY30,2729.529072049691,OUT017
FDQ46,1634.3851090844282,OUT049
FDG58,2756.104029260657,OUT027
FDK33,3927.270632117567,OUT017
NCD07,1193.326388604455,OUT045
NCX29,2756.104029260657,OUT027
NCT42,2029.3481725685083,OUT013
DRN59,753.345933450515,OUT035
FDI44,1616.2434966951853,OUT035
FDA45,2699.0015628954156,OUT049
FDP31,1094.8379109074522,OUT045
FDY01,1661.3546540543134,OUT046
FDT09,2324.601334477381,OUT018
DRH03,1373.7739996357893,OUT027
FDA36,2041.5854511160558,OUT018
NCF31,2029.3481725685083,OUT017
FDG14,3271.542692537818,OUT049
FDG28,4101.034438722199,OUT027
FDU14,4139.534061117216,OUT049
FDY47,319.0063348438274,OUT019
FDI56,1616.2434966951853,OUT049
DRD01,1092.5354818687213,OUT013
FDM22,942.0362664631556,OUT046
FDH33,773.5538954830955,OUT013
DRZ24,2245.8035201682937,OUT013
NCQ38,1228.9805740641266,OUT046
FDO16,2756.104029260657,OUT027
FDU07,2756.104029260657,OUT027
NCB07,3519.2256086259135,OUT013
FDU48,1275.0742638329775,OUT045
NCM43,2664.946016873374,OUT045
FDR31,342.3394971192536,OUT010
DRK49,623.8986302608231,OUT018
NCI30,467.94087668054743,OUT010
DRD60,2714.144480863779,OUT017
NCG19,2749.4540121313707,OUT046
FDH12,1277.299209697892,OUT035
FDM32,1167.3932354864894,OUT035
FDM27,2641.7981573714887,OUT035
NCU53,2756.104029260657,OUT027
NCQ18,2218.3405865918644,OUT046
FDS10,2696.394491615859,OUT013
FDB33,4101.034438722199,OUT027
FDI12,1341.0871864971234,OUT013
NCW42,2750.0373835688283,OUT013
NCC06,3191.9045532236432,OUT018
FDW02,2304.408675078729,OUT017
NCD43,1182.8931342380297,OUT017
FDM57,1201.8556853280982,OUT018
FDA58,2753.3923658769495,OUT017
FDK56,2733.6060390620346,OUT046
FDP52,4074.9760903846227,OUT045
FDW20,1919.0147134361357,OUT018
FDS52,1619.7594621681324,OUT049
NCT29,1788.7263417029149,OUT018
NCL54,3253.535180496326,OUT013
FDC05,2740.095551164528,OUT045
FDF34,2737.168291861808,OUT035
FDP03,2756.104029260657,OUT027
FDD32,207.0472884218572,OUT010
FDZ10,1976.9779232675128,OUT045
FDZ40,876.8120694327071,OUT035
FDD51,631.4340519437874,OUT018
NCY30,466.61963147627864,OUT019
FDP58,2753.3923658769495,OUT017
FDV49,4325.4097480871,OUT017
FDY24,123.79554473501081,OUT019
NCO55,1271.7775081493496,OUT017
FDR13,1261.5032847069,OUT017
FDS51,994.7833499495086,OUT017
FDP26,1195.077956142215,OUT045
NCB54,2756.104029260657,OUT027
FDF32,2041.5854511160558,OUT017
FDN31,2694.345079247749,OUT018
DRM48,610.6363149338885,OUT017
FDN20,3279.7730277969445,OUT049
DRL01,3958.8756534487607,OUT046
FDV56,1214.3670770967917,OUT049
DRH13,1423.8662254887413,OUT027
FDA03,2602.373220282397,OUT017
FDF47,4101.034438722199,OUT027
FDX32,2025.8587263240008,OUT046
FDX57,1617.4309271199706,OUT049
NCA30,2731.4197145164276,OUT045
FDO49,883.0002596039731,OUT013
FDL04,259.74544516765445,OUT019
DRM48,617.267316508132,OUT035
FDR16,3755.931958304375,OUT013
NCC19,3437.40420634465,OUT018
NCE42,4197.098785735459,OUT045
FDY24,876.9253881415581,OUT017
FDH19,2687.622642724251,OUT049
FDJ46,3219.8888701759192,OUT013
FDN45,543.1537846143302,OUT010
FDY08,1983.3860626506403,OUT035
FDZ37,1163.661015895372,OUT035
NCT30,767.2181114117113,OUT045
DRY23,625.8600670437675,OUT018
NCZ30,1811.5203707955284,OUT018
FDC44,2209.1998727806354,OUT018
FDB45,1235.6736903661892,OUT035
FDY04,2648.3010067131813,OUT013
FDM27,2645.1623064161913,OUT046
FDZ43,4102.062587129022,OUT017
FDT39,357.32073309440494,OUT019
NCC06,543.1537846143302,OUT019
FDL15,1432.2549820421068,OUT027
FDL57,4317.12073614228,OUT017
FDU08,1617.4309271199706,OUT046
FDK40,4296.845260019569,OUT017
FDQ12,467.94087668054743,OUT010
FDS48,2029.3481725685083,OUT017
FDP09,3940.700350241629,OUT045
FDW21,1618.591442758539,OUT049
FDY25,3382.421342990447,OUT035
DRE13,1616.2434966951853,OUT017
FDV43,123.79554473501081,OUT019
FDD22,3276.258348281963,OUT045
FDM46,257.6360956169134,OUT019
NCO30,467.73129616985455,OUT010
FDM25,2691.9006285324313,OUT046
NCN41,1288.8699307621946,OUT049
FDU24,1617.4309271199706,OUT045
FDZ50,3548.7842453338585,OUT046
FDP45,4151.837179055713,OUT013
NCM54,2299.898279582133,OUT045
FDW10,543.1537846143302,OUT019
FDP20,1189.8759352784289,OUT017
FDK32,3222.87551702405,OUT046
FDN52,1616.2434966951853,OUT049
FDM58,2214.1802815093242,OUT045
FDZ46,2756.104029260657,OUT027
NCA18,1212.5048192407705,OUT018
FDD35,2269.8106108437314,OUT046
NCK31,764.0060702573187,OUT035
FDI40,2756.104029260657,OUT027
FDT50,258.72528993956627,OUT019
NCT06,2041.5854511160558,OUT046
FDT31,2734.349936244284,OUT035
FDT45,883.2866027747456,OUT049
FDT13,2731.879088813726,OUT045
FDO50,1616.2434966951853,OUT045
NCU18,337.4556104430864,OUT010
NCR54,2735.3133521259083,OUT049
NCO18,3341.5463959143844,OUT018
FDU09,2210.110903561961,OUT045
FDT13,2688.7936865550805,OUT018
FDE09,1209.1570518680337,OUT046
NCK53,316.85352719072665,OUT019
FDG45,3821.5182927237347,OUT049
DRH15,670.5096477693296,OUT035
FDO21,466.61963147627864,OUT019
FDD14,4101.034438722199,OUT027
FDC09,1255.3473327092138,OUT046
FDH45,787.0347454174334,OUT027
FDV32,1149.2147743995938,OUT046
FDG12,2251.6049635963673,OUT035
FDS32,1983.3860626506403,OUT013
NCL55,4093.177841932332,OUT018
DRE01,2757.9562871755084,OUT035
DRE15,1163.489272582175,OUT049
NCL42,4142.974907325515,OUT045
FDP31,1316.90938676171,OUT013
FDN33,1617.4309271199706,OUT018
FDZ59,2666.155313012134,OUT046
FDE45,543.1537846143302,OUT010
FDJ07,1687.0033505255901,OUT013
FDQ45,2687.4396894493907,OUT018
FDM33,5882.681538405948,OUT027
FDO15,202.34513098830433,OUT010
FDM46,1617.4309271199706,OUT013
FDR03,3720.2874381719307,OUT045
FDY49,2629.1618921379118,OUT018
FDQ60,1210.6304120619006,OUT045
FDW10,3441.9704185854107,OUT049
FDO51,692.6840778367434,OUT049
FDJ40,2212.7438344220463,OUT018
FDS20,2686.097691871731,OUT018
FDU45,1639.3760942799067,OUT013
FDV02,2673.292256089374,OUT035
FDN09,2751.038072411262,OUT046
NCM55,4101.034438722199,OUT027
FDN23,2556.9465785731118,OUT018
FDY31,349.24905501768814,OUT010
FDW03,315.8802637200925,OUT010
FDD14,2735.9231984413154,OUT046
FDV23,1959.210435143015,OUT017
DRI03,2685.449919319645,OUT045
FDN13,1243.9649321077623,OUT035
FDF45,1188.5515160356742,OUT027
FDU46,1616.2434966951853,OUT035
FDB57,3949.3290385932396,OUT049
FDV12,2217.972361247029,OUT049
FDQ58,2029.3481725685083,OUT013
NCA18,1193.2420933551664,OUT017
FDH52,973.2933465149217,OUT049
FDM24,2590.8229628132767,OUT018
NCP43,4101.034438722199,OUT027
NCO18,543.1537846143302,OUT019
FDM32,1164.6393250563683,OUT017
NCL07,616.7390913883515,OUT017
FDK03,4179.582172796618,OUT013
FDP59,1629.7792281984625,OUT017
FDQ24,4093.0279326657374,OUT049
FDQ16,2218.202587096415,OUT018
FDU44,2644.7181979155243,OUT013
FDH28,123.79554473501081,OUT010
FDV28,123.79554473501081,OUT019
FDM22,874.0698839370991,OUT045
FDR56,3617.6488108358444,OUT046
FDV39,2732.7832402548565,OUT049
FDU37,314.989778240121,OUT019
FDQ11,467.94087668054743,OUT010
FDX02,4039.3828487419696,OUT045
NCS42,1617.4309271199706,OUT018
FDY57,2756.104029260657,OUT027
FDB21,3984.0423200660525,OUT049
FDE28,2753.3923658769495,OUT017
FDQ55,2223.2982802918063,OUT017
FDA48,3859.3744716887436,OUT049
FDZ19,3416.853516720668,OUT045
NCC43,2751.8768109017296,OUT045
NCV18,2216.1316856534054,OUT046
NCA42,2598.238811866438,OUT018
FDY45,4275.888097506565,OUT046
NCC30,2041.5854511160558,OUT045
FDM57,1379.9138337120044,OUT013
FDL09,426.42872731976416,OUT010
FDB09,1432.769163398404,OUT027
FDT44,1696.1652733362903,OUT035
NCT06,2756.104029260657,OUT027
FDX26,2732.0314384166554,OUT049
FDK32,3173.065300000899,OUT013
DRA12,2017.483249694999,OUT046
FDO46,543.1537846143302,OUT010
FDE52,3157.168760504973,OUT013
NCH42,4056.1037725138285,OUT045
FDV08,631.696585984841,OUT035
FDB47,2702.829771681363,OUT018
FDC28,276.49721596179637,OUT010
FDD22,3266.1837978029967,OUT046
FDS07,2756.104029260657,OUT027
DRI13,3917.130646891065,OUT045
FDG32,3779.8426268387534,OUT018
FDU14,4201.734717266264,OUT017
FDD28,126.20790207796009,OUT019
NCP41,1261.0299063797459,OUT017
FDS08,2692.4992596277048,OUT049
FDX47,2644.6665012302024,OUT045
FDC53,213.8773332328337,OUT019
FDQ19,4163.429278816099,OUT035
FDL14,2035.423268093396,OUT045
FDM33,543.1537846143302,OUT019
FDA51,2210.6592894265264,OUT045
FDZ27,774.2663557807845,OUT018
FDT04,675.4642298899397,OUT046
DRC13,1932.7952814469652,OUT049
FDR16,5882.681538405948,OUT027
FDQ03,2756.104029260657,OUT027
FDE38,3287.6838757331593,OUT035
DRH23,1124.8845753204132,OUT027
FDT11,467.94087668054743,OUT019
FDD09,3380.706417215279,OUT035
FDR40,1616.2434966951853,OUT045
FDX07,3372.769215842485,OUT017
FDR07,1272.2391671184741,OUT035
FDA51,2210.5890683052894,OUT017
FDT59,543.1537846143302,OUT019
FDF20,3604.260941490972,OUT017
FDR13,1267.0249862554424,OUT045
FDY26,3877.140628972039,OUT049
FDW04,2304.20709592375,OUT017
FDK52,4025.816193328015,OUT017
FDN60,2646.527121055426,OUT049
FDM09,432.2568140085069,OUT019
FDP46,1616.2434966951853,OUT049
FDB50,249.3350032276819,OUT019
NCQ29,2041.5854511160558,OUT049
FDP16,5882.681538405948,OUT027
FDX33,2603.315016145526,OUT018
FDP07,467.94087668054743,OUT010
FDN22,4109.17158661261,OUT046
FDF39,4164.548842796233,OUT049
FDS21,975.2697964798135,OUT017
NCM42,1631.6348232682546,OUT013
FDK50,543.1537846143302,OUT019
DRF13,4101.034438722199,OUT027
FDH35,2614.4735707600626,OUT018
FDP60,1618.591442758539,OUT018
DRJ49,2756.104029260657,OUT027
NCT42,335.7940502762745,OUT019
FDE38,3276.658626173561,OUT049
FDI04,3639.8926474586337,OUT049
NCH54,2038.2481826668807,OUT045
FDT56,942.215134241143,OUT049
DRD15,2713.2131426647775,OUT018
FDV58,2729.3885976972297,OUT013
FDP21,3555.8459401643177,OUT049
FDH05,3886.938720130836,OUT013
FDR10,2756.104029260657,OUT027
NCP06,2029.3481725685083,OUT045
FDF33,1631.6348232682546,OUT049
DRK37,3472.100556917568,OUT013
DRH49,1157.587657902995,OUT045
FDT58,2041.5854511160558,OUT013
FDD41,1630.7639569996722,OUT018
FDP40,1632.5598997947777,OUT018
FDM51,2756.104029260657,OUT027
FDO45,207.0472884218572,OUT010
FDW33,263.17729424678447,OUT010
FDY24,877.2270972267289,OUT045
FDB10,466.61963147627864,OUT010
FDM40,2012.6801472101006,OUT035
NCI06,3479.8019170973007,OUT017
FDW12,323.28516292079263,OUT019
FDX48,2756.104029260657,OUT027
NCW05,5882.681538405948,OUT027
FDX27,1186.4809404470052,OUT017
DRM37,3628.7581320801896,OUT045
FDA38,2041.5854511160558,OUT045
FDR36,674.2551661423365,OUT046
FDZ45,2739.2256303216827,OUT046
FDG05,2642.9408862695923,OUT017
FDK28,4308.811707625616,OUT013
FDV47,1172.7876291158227,OUT045
FDN21,2038.2481826668807,OUT045
FDP20,1378.8251730754616,OUT027
FDI35,3487.9767171207563,OUT045
DRY23,776.5683227561859,OUT013
FDA56,2264.3620840806434,OUT017
FDB09,1409.30155504072,OUT013
NCO26,4101.034438722199,OUT027
FDQ49,2038.2481826668807,OUT018
FDI52,2756.104029260657,OUT027
FDZ44,1430.5740572560392,OUT027
FDZ09,2619.8784785331386,OUT018
FDY03,1640.305523571692,OUT049
NCG42,1977.9865452973934,OUT017
DRI13,5882.681538405948,OUT027
FDQ32,2310.535373622003,OUT013
FDW16,2224.142030019938,OUT035
FDU27,810.5906826440203,OUT046
FDR28,441.5470068771894,OUT010
FDQ49,350.45598449841435,OUT010
FDS37,1661.3546540543134,OUT046
FDW26,2714.705089511194,OUT018
FDX12,4029.3447874999792,OUT018
NCP06,2029.3481725685083,OUT013
FDW45,347.2069271401389,OUT010
NCN30,1204.5433173016688,OUT049
FDN24,883.3959484863785,OUT049
NCL41,775.5606084783232,OUT027
FDR02,274.4909672227422,OUT019
FDD09,543.1537846143302,OUT010
FDS33,252.24549535664565,OUT010
FDU22,2240.755582224298,OUT045
FDI53,2039.8950684281092,OUT013
DRH01,2691.339099153374,OUT049
FDX32,2017.483249694999,OUT013
NCP30,622.2766532490322,OUT018
FDB60,2738.9977735673083,OUT045
FDB14,1617.4309271199706,OUT049
NCP02,893.7791440246485,OUT035
FDJ10,2359.8248387790054,OUT017
FDG34,1208.4991384989833,OUT046
NCB18,1616.2434966951853,OUT017
FDM16,1616.2434966951853,OUT049
FDW25,1181.9954818244569,OUT018
FDB35,255.4295832792699,OUT010
DRN11,2397.727502213312,OUT013
FDF41,543.1537846143302,OUT019
FDH16,1616.2434966951853,OUT045
NCQ50,3763.719098997032,OUT018
DRH23,918.4589253921674,OUT018
DRJ37,2638.9175837436096,OUT013
DRJ24,2756.104029260657,OUT027
FDY16,3393.968980444549,OUT035
FDQ27,1630.7639569996722,OUT045
FDZ33,2029.3481725685083,OUT045
FDF29,2316.119405347611,OUT045
FDA08,2649.566566973705,OUT049
FDG31,1124.4507043400783,OUT046
FDE34,543.1537846143302,OUT019
NCR30,1359.0001631206492,OUT027
FDV33,4265.940486958731,OUT035
DRZ24,2241.986063784446,OUT018
NCL54,3311.117795384693,OUT035
FDR12,2041.5854511160558,OUT049
NCC54,3992.7114911817207,OUT046
DRN59,872.5284463959381,OUT013
FDX50,274.5011986183922,OUT019
FDV31,2756.104029260657,OUT027
NCA29,4101.034438722199,OUT027
FDW60,3445.0090165769057,OUT049
FDX08,2041.5854511160558,OUT017
DRD49,3935.8453511199345,OUT013
FDD33,3992.896906886953,OUT046
FDW35,773.3083066869044,OUT013
FDJ36,1629.7792281984625,OUT017
FDV51,2670.9242461539498,OUT035
FDW36,1238.6975841807223,OUT046
FDH35,2660.0359324426436,OUT046
NCS30,2756.104029260657,OUT027
FDN49,619.0172756584295,OUT017
FDL08,4036.940577157687,OUT018
FDI09,4035.1376640873764,OUT013
FDP19,2295.9251635536903,OUT018
FDU21,123.79554473501081,OUT010
NCP41,1266.5516079282881,OUT045
FDY10,2222.5601571088637,OUT013
FDP12,610.0135842868358,OUT018
NCN26,1661.3546540543134,OUT049
FDK44,2687.286626791423,OUT013
FDC28,1631.6348232682546,OUT049
FDJ41,5882.681538405948,OUT027
NCT29,1915.9622065406852,OUT035
NCH42,543.1537846143302,OUT019
FDU60,3174.8567245853587,OUT018
FDS02,3464.1415348093856,OUT045
FDC51,2275.17034922797,OUT046
FDU03,2725.886107119557,OUT013
FDX39,3924.4988200257735,OUT045
NCY05,123.79554473501081,OUT010
NCL06,4101.034438722199,OUT027
FDD32,1157.76639762152,OUT035
NCN41,1273.9291746180204,OUT045
NCX53,2394.2573302086857,OUT049
FDU57,356.51145437447894,OUT019
FDQ23,1630.7639569996722,OUT046
FDQ52,4126.360831273407,OUT045
FDC14,641.2543406611396,OUT045
FDY09,1185.244709777635,OUT035
FDQ28,3259.5289961987173,OUT045
FDV25,3992.9843755334464,OUT046
FDJ07,1661.3546540543134,OUT035
DRB25,1631.6348232682546,OUT049
FDK52,543.1537846143302,OUT019
FDY52,1344.9124956869096,OUT027
FDB28,2041.5854511160558,OUT046
FDT36,616.6217400737964,OUT035
FDV25,4009.250984724022,OUT017
NCN07,2756.104029260657,OUT027
FDC57,2041.5854511160558,OUT017
FDQ03,2041.5854511160558,OUT018
FDU23,2668.9900575363904,OUT017
NCX41,2739.2203012223313,OUT035
NCD06,761.4936889736865,OUT035
FDW08,1631.6348232682546,OUT045
NCU29,2598.7025461741473,OUT017
NCE06,1410.0292663571581,OUT013
FDV52,279.4041095653118,OUT010
FDB02,3411.3582074693895,OUT017
NCR18,646.8322437096165,OUT045
FDK16,2215.76346030857,OUT049
NCQ29,446.6635949619207,OUT010
FDZ01,261.45861481752297,OUT019
FDW27,2038.2481826668807,OUT035
FDD17,3906.715044548144,OUT018
FDW39,2687.3288141753264,OUT013
DRH59,1121.4799984860342,OUT045
FDS52,1621.8394017568426,OUT013
FDU40,4101.034438722199,OUT027
NCF54,2690.750400806819,OUT013
FDH46,1629.7792281984625,OUT045
NCP14,2214.5801018573607,OUT049
FDH50,3563.0248091994245,OUT049
DRF15,252.3850270391892,OUT010
FDV27,1427.6776291038911,OUT027
NCJ06,1788.7263417029149,OUT049
FDN02,3651.9982540433584,OUT018
FDQ51,783.9879509648486,OUT049
FDQ07,3937.543887079368,OUT017
FDS45,1630.7639569996722,OUT049
NCJ06,1801.022231180042,OUT045
FDD36,1666.2535420923316,OUT035
FDY25,3403.306666026944,OUT045
FDU52,2035.423268093396,OUT046
DRK47,4033.048401929527,OUT017
NCL30,3251.049907580792,OUT017
FDN22,4120.256205538544,OUT035
NCF30,2756.104029260657,OUT027
FDK03,4300.905512363906,OUT035
FDT45,881.758156779564,OUT017
NCC54,5882.681538405948,OUT027
FDP08,3504.126177199701,OUT018
