Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDJ20,1754.5845724770638,OUT017
FDV44,4424.793367407407,OUT027
FDG02,2249.2733962264156,OUT049
FDA09,3239.742448484848,OUT013
FDT04,507.04640366972484,OUT013
FDL58,543.3777234693874,OUT019
FDE52,3053.442024999998,OUT045
FDW12,1765.9945520000003,OUT035
FDL51,2712.705734210526,OUT017
NCY42,3676.3422598130837,OUT027
FDR07,1130.5586636363632,OUT017
FDN40,2323.3421358778623,OUT045
FDB35,2871.430423008849,OUT027
FDA22,3200.1257792592587,OUT017
NCL06,3131.7652135593216,OUT046
FDI35,3239.742448484848,OUT013
NCW42,3131.7652135593216,OUT045
NCX06,2951.8430549295767,OUT049
FDC37,2871.430423008849,OUT027
FDZ14,2213.296274468086,OUT018
DRG49,4400.245567999999,OUT049
NCG06,3993.705271153846,OUT045
DRC36,3568.419410227274,OUT045
FDV21,266.5025035532993,OUT019
FDB53,3053.442024999998,OUT046
DRP47,543.3777234693874,OUT019
FDA14,1383.633417931035,OUT013
DRC24,3053.442024999998,OUT035
FDW21,1722.6190371681414,OUT018
NCH29,1703.3002876190474,OUT046
FDU58,2951.8430549295767,OUT013
FDY27,2712.705734210526,OUT017
FDV56,1118.725170068027,OUT035
FDT59,3872.4925399999993,OUT046
FDB23,4248.047069841271,OUT046
FDR49,784.5787200000003,OUT045
FDB03,543.3777234693874,OUT010
FDN39,2571.360197560975,OUT045
FDX02,6436.9737922330105,OUT027
FDQ16,3676.3422598130837,OUT027
FDU35,1481.8244540000003,OUT018
NCT29,1754.5845724770638,OUT013
FDZ27,784.5787200000003,OUT046
FDN57,2213.296274468086,OUT017
FDA03,2376.0195569767448,OUT018
FDZ36,3788.631916546761,OUT045
NCU05,1383.633417931035,OUT013
FDT39,2376.0195569767448,OUT018
FDK60,1703.3002876190474,OUT017
FDZ25,2951.8430549295767,OUT017
FDG12,2460.6107676470583,OUT046
DRB01,524.48547706422,OUT019
NCC43,4424.793367407407,OUT027
FDX13,543.3777234693874,OUT019
FDM22,784.5787200000003,OUT049
FDJ03,1253.8504597014926,OUT027
FDU14,3573.0455119402986,OUT018
FDB33,433.9512580645159,OUT010
FDP27,3000.566677669902,OUT046
FDO38,171.59145555555554,OUT010
FDE28,4424.793367407407,OUT027
FDO27,1703.3002876190474,OUT035
DRL23,2871.430423008849,OUT027
FDS28,914.1823356725149,OUT046
FDX24,1420.3692981818185,OUT013
FDZ02,1118.725170068027,OUT035
FDL46,1298.7951565891472,OUT045
FDS60,4424.793367407407,OUT027
NCO06,583.8145788617885,OUT017
FDO16,1461.8235238805967,OUT035
FDC60,1535.8561339622636,OUT049
FDA48,3573.0455119402986,OUT018
FDZ36,5512.3308148148135,OUT027
FDK27,1874.4288877419358,OUT045
FDW23,507.04640366972484,OUT018
FDM14,2016.2426813008126,OUT018
FDM14,2016.2426813008126,OUT013
FDW60,3239.742448484848,OUT018
FDE21,2460.6107676470583,OUT013
NCM42,1874.4288877419358,OUT035
FDY59,236.87261714285725,OUT010
DRI49,1420.3692981818185,OUT049
FDT28,338.7673625,OUT019
FDQ22,507.04640366972484,OUT018
FDR60,1130.5586636363632,OUT049
FDC50,266.5025035532993,OUT019
FDV24,1947.2225172839492,OUT013
DRF48,524.48547706422,OUT010
FDQ47,583.8145788617885,OUT046
DRN36,1420.3692981818185,OUT049
NCY06,2213.296274468086,OUT035
FDE52,3053.442024999998,OUT035
NCB54,2081.5350863309345,OUT045
NCF31,2081.5350863309345,OUT035
FDJ08,4424.793367407407,OUT027
NCC07,1874.4288877419358,OUT017
NCD19,1253.8504597014926,OUT027
FDL46,1298.7951565891472,OUT049
FDM20,4590.291519999998,OUT045
NCI06,543.3777234693874,OUT010
DRM11,4400.245567999999,OUT035
NCH07,2376.0195569767448,OUT018
FDS23,2081.5350863309345,OUT013
FDO49,727.7417422818792,OUT018
FDS35,1038.6480000000004,OUT049
DRK39,1461.8235238805967,OUT045
DRI39,914.1823356725149,OUT049
FDV04,2103.0163661538454,OUT017
NCN14,2103.0163661538454,OUT035
FDH08,3872.4925399999993,OUT013
FDS20,2323.3421358778623,OUT046
FDV40,1038.6480000000004,OUT049
FDZ48,266.5025035532993,OUT010
FDS24,1383.633417931035,OUT027
FDK44,2586.597957894736,OUT049
FDS48,1947.2225172839492,OUT045
FDK26,543.3777234693874,OUT010
FDD23,3788.631916546761,OUT045
NCH54,2103.0163661538454,OUT017
NCP14,266.5025035532993,OUT010
FDM60,97.2986344827586,OUT010
FDV24,1947.2225172839492,OUT017
FDH08,3573.0455119402986,OUT018
FDS12,2871.430423008849,OUT027
FDR39,5512.3308148148135,OUT027
FDP12,1253.8504597014926,OUT027
DRF60,6436.9737922330105,OUT027
FDC09,1118.725170068027,OUT035
FDF50,3200.1257792592587,OUT018
FDG28,3131.7652135593216,OUT035
NCE19,914.1823356725149,OUT017
NCM53,266.5025035532993,OUT010
NCN18,2016.2426813008126,OUT049
FDF32,2103.0163661538454,OUT035
FDF11,4590.291519999998,OUT013
DRI59,3872.4925399999993,OUT049
NCG54,3568.419410227274,OUT035
FDM44,1535.8561339622636,OUT046
FDT57,3573.0455119402986,OUT018
FDV24,1947.2225172839492,OUT046
FDI50,543.3777234693874,OUT019
FDS09,784.5787200000003,OUT035
NCC31,2871.430423008849,OUT027
FDQ07,543.3777234693874,OUT019
FDC22,2586.597957894736,OUT017
FDZ56,2951.8430549295767,OUT046
FDZ40,171.59145555555554,OUT019
FDS46,2871.430423008849,OUT027
DRD24,2081.5350863309345,OUT045
FDV45,3568.419410227274,OUT017
FDL26,3053.442024999998,OUT045
FDA56,2213.296274468086,OUT018
FDN27,1874.4288877419358,OUT046
FDM20,4590.291519999998,OUT049
FDO16,1461.8235238805967,OUT017
FDL03,2951.8430549295767,OUT035
FDE58,2460.6107676470583,OUT046
FDI02,2624.6353126213585,OUT027
NCC55,97.2986344827586,OUT019
FDR03,3573.0455119402986,OUT018
FDB14,1703.3002876190474,OUT017
FDR45,4590.291519999998,OUT013
NCN07,2081.5350863309345,OUT017
FDM51,266.5025035532993,OUT019
FDT52,6436.9737922330105,OUT027
FDL26,3053.442024999998,OUT046
NCZ42,3993.705271153846,OUT046
DRI47,338.7673625,OUT019
FDW40,2460.6107676470583,OUT013
FDN34,3568.419410227274,OUT046
FDS01,2951.8430549295767,OUT035
NCG55,2213.296274468086,OUT045
FDC11,1461.8235238805967,OUT035
FDX35,3573.0455119402986,OUT018
NCB06,2571.360197560975,OUT046
FDR09,543.3777234693874,OUT019
FDC53,1118.725170068027,OUT017
FDY45,3993.705271153846,OUT013
FDA22,543.3777234693874,OUT010
FDE02,1703.3002876190474,OUT035
FDW21,1874.4288877419358,OUT045
FDV34,1038.6480000000004,OUT046
FDS59,1722.6190371681414,OUT049
NCW17,3053.442024999998,OUT017
NCK54,1874.4288877419358,OUT046
FDG17,543.3777234693874,OUT019
FDG35,2103.0163661538454,OUT017
FDD08,97.2986344827586,OUT010
NCO07,2951.8430549295767,OUT017
FDJ10,338.7673625,OUT010
FDW36,1298.7951565891472,OUT017
FDW21,266.5025035532993,OUT010
FDY19,2213.296274468086,OUT017
DRE03,727.7417422818792,OUT013
NCC55,677.1027476190475,OUT049
FDH52,171.59145555555554,OUT010
FDO09,4590.291519999998,OUT017
FDU43,3131.7652135593216,OUT045
FDX09,543.3777234693874,OUT010
FDH40,171.59145555555554,OUT019
FDW58,1874.4288877419358,OUT017
FDC47,3872.4925399999993,OUT017
NCR41,1703.3002876190474,OUT035
DRG49,4400.245567999999,OUT035
FDC52,2624.6353126213585,OUT027
FDY13,1038.6480000000004,OUT046
FDY35,507.04640366972484,OUT013
FDI35,3568.419410227274,OUT017
NCU18,2460.6107676470583,OUT049
FDY33,3053.442024999998,OUT018
FDC15,2871.430423008849,OUT027
FDU01,3568.419410227274,OUT049
NCU42,3788.631916546761,OUT046
NCV29,2249.2733962264156,OUT018
NCY30,2951.8430549295767,OUT017
FDQ46,1661.3029603603604,OUT049
FDG58,2624.6353126213585,OUT027
FDK33,3872.4925399999993,OUT017
NCD07,1298.7951565891472,OUT045
NCX29,2871.430423008849,OUT027
NCT42,2081.5350863309345,OUT013
DRN59,784.5787200000003,OUT035
FDI44,1461.8235238805967,OUT035
FDA45,2586.597957894736,OUT049
FDP31,1038.6480000000004,OUT045
FDY01,1754.5845724770638,OUT046
FDT09,2213.296274468086,OUT018
DRH03,1383.633417931035,OUT027
FDA36,2249.2733962264156,OUT018
NCF31,1765.9945520000003,OUT017
FDG14,3053.442024999998,OUT049
FDG28,4424.793367407407,OUT027
FDU14,4590.291519999998,OUT049
FDY47,266.5025035532993,OUT019
FDI56,1420.3692981818185,OUT049
DRD01,727.7417422818792,OUT013
FDM22,914.1823356725149,OUT046
FDH33,507.04640366972484,OUT013
DRZ24,2460.6107676470583,OUT013
NCQ38,1118.725170068027,OUT046
FDO16,2871.430423008849,OUT027
FDU07,2871.430423008849,OUT027
NCB07,3239.742448484848,OUT013
FDU48,1298.7951565891472,OUT045
NCM43,2951.8430549295767,OUT045
FDR31,338.7673625,OUT010
DRK49,507.04640366972484,OUT018
NCI30,524.48547706422,OUT010
DRD60,2712.705734210526,OUT017
NCG19,3131.7652135593216,OUT046
FDH12,1535.8561339622636,OUT035
FDM32,1118.725170068027,OUT035
FDM27,2586.597957894736,OUT035
NCU53,2624.6353126213585,OUT027
NCQ18,2016.2426813008126,OUT046
FDS10,2571.360197560975,OUT013
FDB33,4424.793367407407,OUT027
FDI12,1383.633417931035,OUT013
NCW42,3131.7652135593216,OUT013
NCC06,3053.442024999998,OUT018
FDW02,2213.296274468086,OUT017
NCD43,1118.725170068027,OUT017
FDM57,1130.5586636363632,OUT018
FDA58,3131.7652135593216,OUT017
FDK56,2586.597957894736,OUT046
FDP52,4248.047069841271,OUT045
FDW20,1947.2225172839492,OUT018
FDS52,1722.6190371681414,OUT049
NCT29,1754.5845724770638,OUT018
NCL54,3200.1257792592587,OUT013
FDC05,3000.566677669902,OUT045
FDF34,2951.8430549295767,OUT035
FDP03,2624.6353126213585,OUT027
FDD32,171.59145555555554,OUT010
FDZ10,1947.2225172839492,OUT045
FDZ40,914.1823356725149,OUT035
FDD51,507.04640366972484,OUT018
NCY30,433.9512580645159,OUT019
FDP58,3131.7652135593216,OUT017
FDV49,4400.245567999999,OUT017
FDY24,97.2986344827586,OUT019
NCO55,1130.5586636363632,OUT017
FDR13,1118.725170068027,OUT017
FDS51,1038.6480000000004,OUT017
FDP26,1130.5586636363632,OUT045
NCB54,2871.430423008849,OUT027
FDF32,2103.0163661538454,OUT017
FDN31,2376.0195569767448,OUT018
DRM48,583.8145788617885,OUT017
FDN20,3200.1257792592587,OUT049
DRL01,4248.047069841271,OUT046
FDV56,1118.725170068027,OUT049
DRH13,1383.633417931035,OUT027
FDA03,2712.705734210526,OUT017
FDF47,4424.793367407407,OUT027
FDX32,1947.2225172839492,OUT046
FDX57,1420.3692981818185,OUT049
NCA30,2586.597957894736,OUT045
FDO49,727.7417422818792,OUT013
FDL04,266.5025035532993,OUT019
DRM48,583.8145788617885,OUT035
FDR16,4248.047069841271,OUT013
NCC19,3239.742448484848,OUT018
NCE42,4590.291519999998,OUT045
FDY24,914.1823356725149,OUT017
FDH19,2571.360197560975,OUT049
FDJ46,3200.1257792592587,OUT013
FDN45,543.3777234693874,OUT010
FDY08,2081.5350863309345,OUT035
FDZ37,1118.725170068027,OUT035
NCT30,784.5787200000003,OUT045
DRY23,507.04640366972484,OUT018
NCZ30,1722.6190371681414,OUT018
FDC44,2213.296274468086,OUT018
FDB45,1118.725170068027,OUT035
FDY04,2571.360197560975,OUT013
FDM27,2586.597957894736,OUT046
FDZ43,3993.705271153846,OUT017
FDT39,338.7673625,OUT019
NCC06,543.3777234693874,OUT019
FDL15,1535.8561339622636,OUT027
FDL57,4400.245567999999,OUT017
FDU08,1703.3002876190474,OUT046
FDK40,4590.291519999998,OUT017
FDQ12,524.48547706422,OUT010
FDS48,1947.2225172839492,OUT017
FDP09,3872.4925399999993,OUT045
FDW21,1722.6190371681414,OUT049
FDY25,3200.1257792592587,OUT035
DRE13,1461.8235238805967,OUT017
FDV43,97.2986344827586,OUT019
FDD22,3053.442024999998,OUT045
FDM46,266.5025035532993,OUT019
NCO30,433.9512580645159,OUT010
FDM25,2323.3421358778623,OUT046
NCN41,1535.8561339622636,OUT049
FDU24,1703.3002876190474,OUT045
FDZ50,3568.419410227274,OUT046
FDP45,4400.245567999999,OUT013
NCM54,2213.296274468086,OUT045
FDW10,543.3777234693874,OUT019
FDP20,1298.7951565891472,OUT017
FDK32,3053.442024999998,OUT046
FDN52,1420.3692981818185,OUT049
FDM58,2016.2426813008126,OUT045
FDZ46,2624.6353126213585,OUT027
NCA18,1298.7951565891472,OUT018
FDD35,2460.6107676470583,OUT046
NCK31,784.5787200000003,OUT035
FDI40,2871.430423008849,OUT027
FDT50,266.5025035532993,OUT019
NCT06,2103.0163661538454,OUT046
FDT31,2951.8430549295767,OUT035
FDT45,784.5787200000003,OUT049
FDT13,2951.8430549295767,OUT045
FDO50,1461.8235238805967,OUT045
NCU18,338.7673625,OUT010
NCR54,2586.597957894736,OUT049
NCO18,3239.742448484848,OUT018
FDU09,2016.2426813008126,OUT045
FDT13,2376.0195569767448,OUT018
FDE09,1118.725170068027,OUT046
NCK53,266.5025035532993,OUT019
FDG45,3872.4925399999993,OUT049
DRH15,677.1027476190475,OUT035
FDO21,524.48547706422,OUT019
FDD14,4424.793367407407,OUT027
FDC09,1118.725170068027,OUT046
FDH45,1253.8504597014926,OUT027
FDV32,1038.6480000000004,OUT046
FDG12,2213.296274468086,OUT035
FDS32,1765.9945520000003,OUT013
NCL55,3573.0455119402986,OUT018
DRE01,3131.7652135593216,OUT035
DRE15,1118.725170068027,OUT049
NCL42,3993.705271153846,OUT045
FDP31,1383.633417931035,OUT013
FDN33,1420.3692981818185,OUT018
FDZ59,3000.566677669902,OUT046
FDE45,543.3777234693874,OUT010
FDJ07,1722.6190371681414,OUT013
FDQ45,2376.0195569767448,OUT018
FDM33,5512.3308148148135,OUT027
FDO15,171.59145555555554,OUT010
FDM46,1420.3692981818185,OUT013
FDR03,4248.047069841271,OUT045
FDY49,2376.0195569767448,OUT018
FDQ60,1130.5586636363632,OUT045
FDW10,3568.419410227274,OUT049
FDO51,677.1027476190475,OUT049
FDJ40,2016.2426813008126,OUT018
FDS20,2376.0195569767448,OUT018
FDU45,1722.6190371681414,OUT013
FDV02,2712.705734210526,OUT035
FDN09,3131.7652135593216,OUT046
NCM55,4424.793367407407,OUT027
FDN23,2376.0195569767448,OUT018
FDY31,338.7673625,OUT010
FDW03,266.5025035532993,OUT010
FDD14,3000.566677669902,OUT046
FDV23,1947.2225172839492,OUT017
DRI03,2951.8430549295767,OUT045
FDN13,1130.5586636363632,OUT035
FDF45,1253.8504597014926,OUT027
FDU46,1461.8235238805967,OUT035
FDB57,4248.047069841271,OUT049
FDV12,2016.2426813008126,OUT049
FDQ58,1947.2225172839492,OUT013
NCA18,1298.7951565891472,OUT017
FDH52,914.1823356725149,OUT049
FDM24,2376.0195569767448,OUT018
NCP43,4424.793367407407,OUT027
NCO18,543.3777234693874,OUT019
FDM32,1118.725170068027,OUT017
NCL07,583.8145788617885,OUT017
FDK03,4400.245567999999,OUT013
FDP59,1481.8244540000003,OUT017
FDQ24,3993.705271153846,OUT049
FDQ16,2016.2426813008126,OUT018
FDU44,2571.360197560975,OUT013
FDH28,97.2986344827586,OUT010
FDV28,97.2986344827586,OUT019
FDM22,914.1823356725149,OUT045
FDR56,3568.419410227274,OUT046
FDV39,2951.8430549295767,OUT049
FDU37,266.5025035532993,OUT019
FDQ11,524.48547706422,OUT010
FDX02,3872.4925399999993,OUT045
NCS42,1420.3692981818185,OUT018
FDY57,2624.6353126213585,OUT027
FDB21,3748.941813861386,OUT049
FDE28,3131.7652135593216,OUT017
FDQ55,2213.296274468086,OUT017
FDA48,3872.4925399999993,OUT049
FDZ19,3788.631916546761,OUT045
NCC43,3131.7652135593216,OUT045
NCV18,2016.2426813008126,OUT046
NCA42,2376.0195569767448,OUT018
FDY45,4590.291519999998,OUT046
NCC30,2103.0163661538454,OUT045
FDM57,1383.633417931035,OUT013
FDL09,433.9512580645159,OUT010
FDB09,1535.8561339622636,OUT027
FDT44,1754.5845724770638,OUT035
NCT06,2624.6353126213585,OUT027
FDX26,2571.360197560975,OUT049
FDK32,3053.442024999998,OUT013
DRA12,1947.2225172839492,OUT046
FDO46,543.3777234693874,OUT010
FDE52,3053.442024999998,OUT013
NCH42,3872.4925399999993,OUT045
FDV08,677.1027476190475,OUT035
FDB47,2376.0195569767448,OUT018
FDC28,266.5025035532993,OUT010
FDD22,3053.442024999998,OUT046
FDS07,2624.6353126213585,OUT027
DRI13,3872.4925399999993,OUT045
FDG32,3573.0455119402986,OUT018
FDU14,4590.291519999998,OUT017
FDD28,171.59145555555554,OUT019
NCP41,1118.725170068027,OUT017
FDS08,2323.3421358778623,OUT049
FDX47,2323.3421358778623,OUT045
FDC53,236.87261714285725,OUT019
FDQ19,3993.705271153846,OUT035
FDL14,2103.0163661538454,OUT045
FDM33,543.3777234693874,OUT019
FDA51,2213.296274468086,OUT045
FDZ27,727.7417422818792,OUT018
FDT04,677.1027476190475,OUT046
DRC13,1947.2225172839492,OUT049
FDR16,5512.3308148148135,OUT027
FDQ03,2624.6353126213585,OUT027
FDE38,3788.631916546761,OUT035
DRH23,1253.8504597014926,OUT027
FDT11,524.48547706422,OUT019
FDD09,3568.419410227274,OUT035
FDR40,1461.8235238805967,OUT045
FDX07,3200.1257792592587,OUT017
FDR07,1535.8561339622636,OUT035
FDA51,2213.296274468086,OUT017
FDT59,543.3777234693874,OUT019
FDF20,3568.419410227274,OUT017
FDR13,1118.725170068027,OUT045
FDY26,4248.047069841271,OUT049
FDW04,2213.296274468086,OUT017
FDK52,3872.4925399999993,OUT017
FDN60,3000.566677669902,OUT049
FDM09,433.9512580645159,OUT019
FDP46,1420.3692981818185,OUT049
FDB50,266.5025035532993,OUT019
NCQ29,2249.2733962264156,OUT049
FDP16,6436.9737922330105,OUT027
FDX33,2376.0195569767448,OUT018
FDP07,524.48547706422,OUT010
FDN22,3748.941813861386,OUT046
FDF39,3993.705271153846,OUT049
FDS21,914.1823356725149,OUT017
NCM42,1722.6190371681414,OUT013
FDK50,543.3777234693874,OUT019
DRF13,3676.3422598130837,OUT027
FDH35,2376.0195569767448,OUT018
FDP60,1481.8244540000003,OUT018
DRJ49,2624.6353126213585,OUT027
NCT42,338.7673625,OUT019
FDE38,3788.631916546761,OUT049
FDI04,3568.419410227274,OUT049
NCH54,2103.0163661538454,OUT045
FDT56,914.1823356725149,OUT049
DRD15,2376.0195569767448,OUT018
FDV58,2586.597957894736,OUT013
FDP21,3788.631916546761,OUT049
FDH05,4248.047069841271,OUT013
FDR10,2871.430423008849,OUT027
NCP06,1765.9945520000003,OUT045
FDF33,1722.6190371681414,OUT049
DRK37,3239.742448484848,OUT013
DRH49,1118.725170068027,OUT045
FDT58,2249.2733962264156,OUT013
FDD41,1481.8244540000003,OUT018
FDP40,1722.6190371681414,OUT018
FDM51,2624.6353126213585,OUT027
FDO45,171.59145555555554,OUT010
FDW33,266.5025035532993,OUT010
FDY24,914.1823356725149,OUT045
FDB10,524.48547706422,OUT010
FDM40,1947.2225172839492,OUT035
NCI06,3788.631916546761,OUT017
FDW12,338.7673625,OUT019
FDX48,2871.430423008849,OUT027
NCW05,5512.3308148148135,OUT027
FDX27,1130.5586636363632,OUT017
DRM37,3568.419410227274,OUT045
FDA38,2103.0163661538454,OUT045
FDR36,677.1027476190475,OUT046
FDZ45,2571.360197560975,OUT046
FDG05,2712.705734210526,OUT017
FDK28,4400.245567999999,OUT013
FDV47,1298.7951565891472,OUT045
FDN21,2103.0163661538454,OUT045
FDP20,1383.633417931035,OUT027
FDI35,3568.419410227274,OUT045
DRY23,507.04640366972484,OUT013
FDA56,2213.296274468086,OUT017
FDB09,1535.8561339622636,OUT013
NCO26,3676.3422598130837,OUT027
FDQ49,2249.2733962264156,OUT018
FDI52,2624.6353126213585,OUT027
FDZ44,1535.8561339622636,OUT027
FDZ09,2376.0195569767448,OUT018
FDY03,1481.8244540000003,OUT049
NCG42,1947.2225172839492,OUT017
DRI13,5512.3308148148135,OUT027
FDQ32,2460.6107676470583,OUT013
FDW16,2016.2426813008126,OUT035
FDU27,784.5787200000003,OUT046
FDR28,433.9512580645159,OUT010
FDQ49,338.7673625,OUT010
FDS37,1874.4288877419358,OUT046
FDW26,2376.0195569767448,OUT018
FDX12,3573.0455119402986,OUT018
NCP06,1765.9945520000003,OUT013
FDW45,338.7673625,OUT010
NCN30,1118.725170068027,OUT049
FDN24,784.5787200000003,OUT049
NCL41,1253.8504597014926,OUT027
FDR02,266.5025035532993,OUT019
FDD09,543.3777234693874,OUT010
FDS33,266.5025035532993,OUT010
FDU22,2213.296274468086,OUT045
FDI53,2249.2733962264156,OUT013
DRH01,3000.566677669902,OUT049
FDX32,1947.2225172839492,OUT013
NCP30,507.04640366972484,OUT018
FDB60,2951.8430549295767,OUT045
FDB14,1420.3692981818185,OUT049
NCP02,914.1823356725149,OUT035
FDJ10,2213.296274468086,OUT017
FDG34,1118.725170068027,OUT046
NCB18,1461.8235238805967,OUT017
FDM16,1420.3692981818185,OUT049
FDW25,1118.725170068027,OUT018
FDB35,266.5025035532993,OUT010
DRN11,2460.6107676470583,OUT013
FDF41,543.3777234693874,OUT019
FDH16,1461.8235238805967,OUT045
NCQ50,3573.0455119402986,OUT018
DRH23,727.7417422818792,OUT018
DRJ37,2323.3421358778623,OUT013
DRJ24,2871.430423008849,OUT027
FDY16,3200.1257792592587,OUT035
FDQ27,1874.4288877419358,OUT045
FDZ33,1947.2225172839492,OUT045
FDF29,2213.296274468086,OUT045
FDA08,2323.3421358778623,OUT049
FDG31,1038.6480000000004,OUT046
FDE34,543.3777234693874,OUT019
NCR30,1383.633417931035,OUT027
FDV33,3993.705271153846,OUT035
DRZ24,2213.296274468086,OUT018
NCL54,3200.1257792592587,OUT035
FDR12,2249.2733962264156,OUT049
NCC54,4400.245567999999,OUT046
DRN59,727.7417422818792,OUT013
FDX50,266.5025035532993,OUT019
FDV31,2624.6353126213585,OUT027
NCA29,4424.793367407407,OUT027
FDW60,3788.631916546761,OUT049
FDX08,2103.0163661538454,OUT017
DRD49,3748.941813861386,OUT013
FDD33,3872.4925399999993,OUT046
FDW35,507.04640366972484,OUT013
FDJ36,1661.3029603603604,OUT017
FDV51,2712.705734210526,OUT035
FDW36,1298.7951565891472,OUT046
FDH35,2571.360197560975,OUT046
NCS30,2624.6353126213585,OUT027
FDN49,677.1027476190475,OUT017
FDL08,3573.0455119402986,OUT018
FDI09,3748.941813861386,OUT013
FDP19,2213.296274468086,OUT018
FDU21,97.2986344827586,OUT010
NCP41,1118.725170068027,OUT045
FDY10,2016.2426813008126,OUT013
FDP12,507.04640366972484,OUT018
NCN26,1722.6190371681414,OUT049
FDK44,2586.597957894736,OUT013
FDC28,1481.8244540000003,OUT049
FDJ41,6436.9737922330105,OUT027
NCT29,2081.5350863309345,OUT035
NCH42,543.3777234693874,OUT019
FDU60,3200.1257792592587,OUT018
FDS02,3200.1257792592587,OUT045
FDC51,2460.6107676470583,OUT046
FDU03,2586.597957894736,OUT013
FDX39,4248.047069841271,OUT045
NCY05,97.2986344827586,OUT010
NCL06,4424.793367407407,OUT027
FDD32,1298.7951565891472,OUT035
NCN41,1298.7951565891472,OUT045
NCX53,2460.6107676470583,OUT049
FDU57,338.7673625,OUT019
FDQ23,1874.4288877419358,OUT046
FDQ52,4400.245567999999,OUT045
FDC14,677.1027476190475,OUT045
FDY09,1118.725170068027,OUT035
FDQ28,3053.442024999998,OUT045
FDV25,3872.4925399999993,OUT046
FDJ07,1874.4288877419358,OUT035
DRB25,1481.8244540000003,OUT049
FDK52,543.3777234693874,OUT019
FDY52,1383.633417931035,OUT027
FDB28,2103.0163661538454,OUT046
FDT36,583.8145788617885,OUT035
FDV25,3872.4925399999993,OUT017
NCN07,2871.430423008849,OUT027
FDC57,2103.0163661538454,OUT017
FDQ03,2249.2733962264156,OUT018
FDU23,2951.8430549295767,OUT017
NCX41,2951.8430549295767,OUT035
NCD06,784.5787200000003,OUT035
FDW08,1661.3029603603604,OUT045
NCU29,2731.9247908396937,OUT017
NCE06,1535.8561339622636,OUT013
FDV52,266.5025035532993,OUT010
FDB02,3788.631916546761,OUT017
NCR18,677.1027476190475,OUT045
FDK16,2016.2426813008126,OUT049
NCQ29,524.48547706422,OUT010
FDZ01,266.5025035532993,OUT019
FDW27,2103.0163661538454,OUT035
FDD17,3573.0455119402986,OUT018
FDW39,2323.3421358778623,OUT013
DRH59,1038.6480000000004,OUT045
FDS52,1722.6190371681414,OUT013
FDU40,4424.793367407407,OUT027
NCF54,2571.360197560975,OUT013
FDH46,1874.4288877419358,OUT045
NCP14,2016.2426813008126,OUT049
FDH50,3568.419410227274,OUT049
DRF15,236.87261714285725,OUT010
FDV27,1535.8561339622636,OUT027
NCJ06,1722.6190371681414,OUT049
FDN02,3573.0455119402986,OUT018
FDQ51,784.5787200000003,OUT049
FDQ07,4248.047069841271,OUT017
FDS45,1722.6190371681414,OUT049
NCJ06,1874.4288877419358,OUT045
FDD36,1874.4288877419358,OUT035
FDY25,3200.1257792592587,OUT045
FDU52,2103.0163661538454,OUT046
DRK47,3872.4925399999993,OUT017
NCL30,3053.442024999998,OUT017
FDN22,3748.941813861386,OUT035
NCF30,2871.430423008849,OUT027
FDK03,4400.245567999999,OUT035
FDT45,914.1823356725149,OUT017
NCC54,6436.9737922330105,OUT027
FDP08,3239.742448484848,OUT018
